,ID,Lat,Long,ListPrice,SaleYear,Bathroom,Bedroom,BuiltYear,BuildDecade,MajorRenov,FinishSqFt,LotSqFt,MSA,City,HighSchool,SalePrice
8016,40038416,40.612062,-74.2987,215000,2012,1,3,1950,1950,NONE,884,5662,New York City,Rahway,NONE,208334.855687
8017,52688069,40.063694,-74.074852,449900,2009,3,3,1985,1980,NONE,1299,5661,New York City,Point Pleasant,NONE,426204.207763
8018,52688420,39.645652,-74.182112,449000,2015,2,5,NA,UNKNOWN,NONE,1254,6076,New York City,Ship Bottom,Southern Reg High School,434590.52111
8019,39782785,41.060162,-74.262634,319000,2013,2.5,4,1973,1970,NONE,2388.5,9583,New York City,Wanaque,Lakeland Reg High School,302704.977951
8020,39786555,40.923324,-74.215362,549000,2013,3.5,5,NA,UNKNOWN,NONE,3110,6751.5,New York City,Wayne,NONE,539016.501349
8021,39789673,40.937237,-74.226883,579900,2014,3,4,1960,1960,2003,2732,15071,New York City,Wayne,NONE,570793.303549
8022,39794519,40.950641,-74.227455,227900,2015,1,2,1968,1960,2011,1080,7187,New York City,Wayne,NONE,222042.323709
8023,39797459,40.969032,-74.257782,332900,2014,2,3,1990,1990,NONE,1449,6838.5,New York City,Wayne,NONE,320922.270475
8024,52893204,40.892765,-74.237129,464500,2014,2,3,1955,1950,NONE,1278,1,New York City,Wayne,NONE,451723.677789
8025,52904302,41.010548,-74.000087,1149581.946,2014,4,6,1998,1990,NONE,3799.53315,16978.7352,New York City,Old Tappan,NONE,1117219.15501
8026,52907878,40.988472,-74.102427,599000,2013,2,3,1947,1940,NONE,1762,8500,New York City,Ridgewood,NONE,588643.071997
8027,52910180,40.835506,-74.116453,399000,2014,1,3,NA,UNKNOWN,NONE,1262,6250,New York City,Rutherford,NONE,383938.388487
8028,52962081,40.738037,-74.035567,699000,2014,2,2,1999,1990,NONE,1180,5766,New York City,Hoboken,NONE,695748.030452
8029,39801873,41.188791,-74.361425,249999,2012,2,3,1980,1980,NONE,1800,5793,New York City,Hewitt,NONE,241055.016527
8030,39802199,41.178296,-74.371575,164900,2013,1,2,1945,1940,NONE,990,6476.5,New York City,Hewitt,NONE,160019.90811
8031,39802339,41.18293,-74.373302,129000,2014,1,2,1945,1940,NONE,804,3920,New York City,Hewitt,NONE,128120.271986
8032,39805893,41.114742,-74.369719,274900,2013,2,3,1984,1980,NONE,1430.5,11020,New York City,West Milford,NONE,263998.445136
8033,39807072,41.064988,-74.389359,249900,2014,2,3,1955,1950,NONE,1800,16978.7352,New York City,West Milford,NONE,240022.249816
8034,39663902,39.998584,-74.267799,165000,2014,2,3,1988,1980,NONE,1361.5,5705.5,New York City,Manchester,NONE,162678.252776
8035,39666210,40.020561,-74.269635,219900,2014,2,2,1992,1990,NONE,1200,7724.5,New York City,Manchester,NONE,209822.226007
8036,39669389,40.013996,-74.27133,131900,2011,2,2,1973,1970,NONE,1604,7840,New York City,Manchester,NONE,131720.382236
8037,39867836,40.436104,-74.599687,309900,2013,1,4,1945,1940,NONE,1583.5,16978.7352,New York City,Franklin Township,NONE,301110.781386
8038,40046965,40.656097,-74.275807,183900,2015,1,4,NA,UNKNOWN,NONE,1232,6705,New York City,Roselle,NONE,176249.679852
8039,40051278,40.665937,-74.247954,224900,2014,1,2,NA,UNKNOWN,NONE,869.5,5956,New York City,Roselle Park,NONE,214436.488934
8040,40051971,40.650571,-74.401059,419999,2013,2,4,1957,1950,NONE,1766,8712,New York City,Scotch Plains,NONE,408303.09921
8041,40052030,40.647441,-74.40101,315000,2013,1,4,1954,1950,NONE,1325,6250,New York City,Scotch Plains,NONE,306580.418487
8042,40052127,40.648418,-74.396186,165000,2014,1,1,1974,1970,NONE,657,2178,New York City,Scotch Plains,NONE,154853.032573
8043,40056238,40.635653,-74.375431,350000,2013,2,3,1956,1950,NONE,1200,13503,New York City,Scotch Plains,NONE,339204.601842
8044,40058146,40.621539,-74.386543,585000,2013,2.5,4,1960,1960,NONE,2300,5728,New York City,Scotch Plains,NONE,564539.653398
8045,40059065,40.710797,-74.322317,449900,2013,3,4,NA,UNKNOWN,NONE,2672.5,9365,New York City,Springfield,NONE,425226.757356
8046,40067551,40.707587,-74.352047,619000,2014,1.5,3,1950,1950,2013,1436,6970,New York City,Summit,NONE,609469.653236
8047,39722672,40.888053,-74.17073,399900,2013,3,4,NA,UNKNOWN,NONE,2267.5,9297.5,New York City,Clifton,NONE,388026.495818
8048,39723084,40.886505,-74.175216,399000,2014,1.5,4,1950,1950,NONE,2400,6497,New York City,Clifton,NONE,385858.958994
8049,39726005,40.866405,-74.167434,258000,2014,2,2,1950,1950,NONE,1105,6098,New York City,Clifton,NONE,242960.809889
8050,39730274,40.847382,-74.152756,365000,2014,2,3,1966,1960,NONE,1393,6534,New York City,Clifton,NONE,350789.459285
8051,40073813,40.703629,-74.26072,345800,2013,2,3,1940,1940,NONE,1628.5,4791,New York City,Union,NONE,337442.08426
8052,40077330,40.702042,-74.300304,239900,2014,1.5,4,1951,1950,NONE,1414.5,5662,New York City,Union,NONE,231855.198097
8053,40077616,40.699238,-74.295935,289000,2014,1.5,3,1960,1960,NONE,1127.5,5004.5,New York City,Union,NONE,278610.777777
8054,40081589,40.706115,-74.282205,350000,2014,1.5,3,1961,1960,NONE,1443.5,6534,New York City,Union,NONE,339441.931976
8055,39734506,40.93803,-74.188354,324900,2014,2,3,1940,1940,NONE,1380.5,6141.5,New York City,Haledon,NONE,312350.786287
8056,40084975,40.667646,-74.366418,1149581.946,2015,4.5,6,2007,2000,NONE,3799.53315,16978.7352,New York City,Westfield,NONE,1115180.4125
8057,40086613,40.66592,-74.348494,729000,2014,2.5,4,1930,1930,NONE,2580,8712,New York City,Westfield,NONE,722561.275109
8058,39671923,39.957889,-74.343604,145000,2014,2,2,1982,1980,NONE,1793,6751.5,New York City,Manchester,NONE,145404.449304
8059,39869881,40.439807,-74.553101,225000,2013,2.5,3,1990,1990,NONE,1917,8276,New York City,Franklin Township,NONE,219062.78973
8060,39674231,39.937694,-74.354835,120126,2013,2,2,1990,1990,NONE,1426,6726.5,New York City,Manchester,NONE,116489.938064
8061,39675363,39.946854,-74.375201,79900,2014,1,2,1978,1970,NONE,894.5,6378.5,New York City,Manchester,NONE,82834.2269173
8062,39675830,39.944409,-74.383885,68900,2013,1,2,1981,1980,NONE,810,5597,New York City,Manchester,NONE,65566.8957143
8063,39833452,40.657433,-74.63181,333500,2014,2.5,2,1988,1980,NONE,1250,4480,New York City,Bedminster,NONE,322384.444146
8064,39835071,40.503851,-74.680241,249900,2013,1.5,2,1989,1980,NONE,1107,5375,New York City,Hillsborough,NONE,242398.892322
8065,39835325,40.646304,-74.63747,514900,2013,3,3,1993,1990,2008,2565,8712,New York City,Bedminster,NONE,493011.201584
8066,39836115,40.709264,-74.553505,439000,2014,1.5,3,NA,UNKNOWN,NONE,1270,8537.5,New York City,Bernards Township,NONE,420201.968439
8067,39837432,40.687957,-74.560265,1079000,2014,2.5,4,1986,1980,NONE,2217.5,7927.5,New York City,Bernards Township,NONE,1033168.4314
8068,39839764,40.661263,-74.624892,749999,2014,4,4,1990,1990,2014,2600,8276,New York City,Bernards Township,NONE,738105.816798
8069,39840446,40.651539,-74.622716,779000,2013,3.5,5,1998,1990,NONE,2750,7405,New York City,Bernards Township,NONE,766389.060444
8070,39841149,40.665699,-74.585445,679000,2013,3.5,6,1750,1750,NONE,3495.2295,16978.7352,New York City,Bernards Township,NONE,676165.689572
8071,39744266,40.867908,-74.204086,435500,2014,2,4,1948,1940,NONE,1733,16978.7352,New York City,Little Falls,Passaic Valley High School,426560.266008
8072,39684051,40.085102,-74.071047,295000,2013,3,4,1974,1970,NONE,1600,6958.5,New York City,Point Pleasant,NONE,284691.991783
8073,39686099,40.082225,-74.064437,359000,2009,2,3,1994,1990,NONE,1341,5662,New York City,Point Pleasant,NONE,344673.676281
8074,39686112,40.081903,-74.065387,589900,2014,3.5,3,1971,1970,NONE,2024,9903,New York City,Point Pleasant,NONE,578984.591719
8075,39687335,40.080084,-74.066051,479900,2013,4,4,1925,1920,1982,2946,13503,New York City,Point Pleasant,NONE,449345.778573
8076,39857667,40.585708,-74.668872,369000,2013,3,2,1992,1990,NONE,1476,6767,New York City,Bridgewater,Brdgwtr  Raritn High School,359669.398931
8077,39757574,40.916998,-74.20254,2.00E+05,2014,2,3,NA,UNKNOWN,NONE,1268.5,4791,New York City,Paterson,NONE,193820.57496
8078,39878946,40.496853,-74.505711,295000,2013,2,4,1965,1960,NONE,1817,7012.5,New York City,Somerset,NONE,283587.806773
8079,39880618,40.512794,-74.51155,178500,2011,1,2,1985,1980,NONE,851.5,6181,New York City,Franklin Township,NONE,171999.523824
8080,39881254,40.520878,-74.516831,254800,2013,2.5,2,1987,1980,NONE,1428,2178,New York City,Franklin Township,NONE,246950.223251
8081,39881399,40.516431,-74.526537,599000,2014,2.5,4,1998,1990,NONE,2814,14810,New York City,Franklin Township,NONE,583004.79996
8082,39881442,40.52377,-74.517514,95000,2013,1,1,1986,1980,NONE,603,1000.5,New York City,Franklin Township,NONE,99941.814857
8083,39887290,40.518082,-74.65923,449900,2014,2.5,3,1997,1990,NONE,2000,7783.5,New York City,Hillsborough,NONE,435741.757866
8084,39693090,39.937871,-74.075608,189000,2014,1,2,1967,1960,NONE,1080,2160,New York City,Seaside Heights,Central Regional High School,181474.054242
8085,39893366,40.512662,-74.581765,427300,2013,3,3,1970,1970,NONE,2200,9038.5,New York City,Hillsborough,NONE,408845.246507
8086,39894487,40.481185,-74.62179,405800,2014,2,3,1987,1980,NONE,1950,16978.7352,New York City,Hillsborough,NONE,397134.736558
8087,39898712,40.543858,-74.584488,235000,2014,2,3,1955,1950,NONE,1376.5,9147,New York City,Manville,Manville High School,226587.566676
8088,39903266,40.392702,-74.66971,589900,2015,4,4,1999,1990,NONE,2424,7405,New York City,Montgomery Township,Montgomery High School,582119.812849
8089,39862092,40.587787,-74.593475,425000,2014,4,4,1975,1970,NONE,2707.5,7513.5,New York City,Bridgewater,Brdgwtr  Raritn High School,416076.651288
8090,39908087,40.609482,-74.453234,155000,2013,2,3,1929,1920,NONE,1350,7405,New York City,North Plainfield,NONE,150994.427697
8091,39912273,40.56884,-74.596628,359000,2014,2,3,1966,1960,2014,1900,10049,New York City,Somerville,Somerville High School,340752.10509
8092,39770012,41.016205,-74.271851,139000,2014,1,1,1960,1960,NONE,720,3030,New York City,Pompton Lakes,NONE,129625.227268
8093,39700043,39.734791,-74.288393,335000,2014,2.5,3,NA,UNKNOWN,NONE,2150,5863.5,New York City,Ocean Acres,Southern Reg High School,327116.899462
8094,39700090,39.730287,-74.288715,190000,2014,2,3,1990,1990,NONE,1200,6982.5,New York City,Ocean Acres,Southern Reg High School,186105.925406
8095,39701065,39.742473,-74.296923,235000,2014,2,2,1997,1990,NONE,1377,12521,New York City,Ocean Acres,Southern Reg High School,223123.299194
8096,39913778,40.57465,-74.607948,277000,2014,2,3,1935,1930,NONE,1246,5052.5,New York City,Somerville,Somerville High School,265936.491307
8097,39916792,40.623189,-74.537645,7.00E+05,2014,2.5,4,1973,1970,2000,2898,16978.7352,New York City,Warren,Watchung Hills Reg High School,682152.538838
8098,39917440,40.593205,-74.514279,899000,2014,4.5,4,1997,1990,2013,3495.2295,16978.7352,New York City,Warren,Watchung Hills Reg High School,854962.829032
8099,39877782,40.508271,-74.506925,194800,2013,1.5,2,1985,1980,NONE,950,871,New York City,Somerset,NONE,184285.880961
8100,39877944,40.510028,-74.506059,249800,2014,2.5,2,1985,1980,NONE,1200,1742,New York City,Somerset,NONE,241709.730027
8101,39773634,40.935081,-74.175758,295500,2015,2.5,6,1923,1920,NONE,1940,7500,New York City,Prospect Park,NONE,279482.334156
8102,39778682,40.907681,-74.234024,819995,2015,3.5,4,1972,1970,NONE,3799.53315,16978.7352,New York City,Totowa,Passaic Valley High School,779162.608838
8103,39702081,39.723196,-74.282353,179900,2012,1,3,1994,1990,NONE,1060,5267.5,New York City,Ocean Acres,Southern Reg High School,173811.160203
8104,39703052,39.734915,-74.271504,209900,2014,2,3,1996,1990,NONE,1493,9583,New York City,Ocean Acres,Southern Reg High School,200995.948193
8105,39703160,39.737513,-74.267605,180000,2013,1,2,NA,UNKNOWN,NONE,1260,6795,New York City,Ocean Acres,Southern Reg High School,174100.179633
8106,39925483,41.003065,-74.682459,269900,2014,2,4,1977,1970,NONE,1762,6011,New York City,Sparta,NONE,266050.142501
8107,39926638,41.15075,-74.677847,299123,2013,3,3,1970,1970,2013,1883,6863,New York City,Frankford Township,High Point Regional High School,276918.915217
8108,39930908,40.992158,-74.844247,399900,2014,3.5,5,1976,1970,2008,3799.53315,15246,New York City,Green Township,NONE,397850.524823
8109,39886572,40.514038,-74.665029,499900,2014,2.5,5,1990,1990,2014,2800,9147,New York City,Hillsborough,NONE,490386.463912
8110,39886981,40.51703,-74.650352,462500,2013,2.5,4,1989,1980,NONE,1775,8581,New York City,Hillsborough,NONE,449141.533023
8111,39887126,40.510153,-74.659656,469000,2014,3,4,1999,1990,NONE,2695,8276,New York City,Hillsborough,NONE,458745.822665
8112,39892335,40.496796,-74.663888,5.00E+05,2014,3,3,1991,1990,NONE,1872,15246,New York City,Hillsborough,NONE,488737.219784
8113,39894608,40.488868,-74.605259,349900,2014,2,3,1959,1950,2013,1600,16978.7352,New York City,Hillsborough,NONE,336404.216769
8114,39894853,40.473001,-74.593391,599000,2013,4,4,1992,1990,NONE,2500,0,New York City,Hillsborough,NONE,572029.429237
8115,39721986,40.86972,-74.150817,240000,2014,1.5,4,1949,1940,NONE,1372.5,4791,New York City,Clifton,NONE,240905.886991
8116,39722398,40.891628,-74.176208,275000,2013,1,3,1929,1920,NONE,1162.5,6468,New York City,Clifton,NONE,263902.518937
8117,39933766,41.064966,-74.80388,260000,2014,2,3,1950,1950,NONE,2542,12196,New York City,Hampton Township,Kittatinny Reg High School,252560.079091
8118,39934885,41.15637,-74.556818,369000,2014,3,3,1999,1990,NONE,2200,11325,New York City,Hardyston,NONE,356609.425752
8119,39936987,41.090678,-74.537465,265000,2013,3,3,NA,UNKNOWN,NONE,2110,11325,New York City,Hardyston,NONE,259276.899555
8120,39790407,40.93362,-74.208839,467900,2014,3.5,2,1996,1990,2009,1918,4356,New York City,Wayne,NONE,456221.637554
8121,39725645,40.872557,-74.174712,269000,2015,2,2,NA,UNKNOWN,NONE,1138,6577,New York City,Clifton,NONE,253820.679545
8122,39733488,40.841534,-74.162292,274900,2013,2,2,1941,1940,NONE,1169,7405,New York City,Clifton,NONE,263101.143029
8123,39733579,40.838989,-74.163719,239900,2014,1,3,1950,1950,NONE,1206.5,5950,New York City,Clifton,NONE,237618.090518
8124,39941485,40.935482,-74.676296,129900,2014,1,2,1940,1940,NONE,750,16978.7352,New York City,Hopatcong,Hopatcong High School,130349.50172
8125,39942051,40.938711,-74.674219,155000,2013,2,2,2005,2000,NONE,1113.5,3920,New York City,Hopatcong,Hopatcong High School,158196.541523
8126,39902571,40.39927,-74.726767,1149000,2014,5,5,1998,1990,NONE,3799.53315,11107.5,New York City,Montgomery Township,Montgomery High School,1095392.528
8127,39796569,40.95734,-74.205299,439900,2013,2.5,4,1992,1990,NONE,2995,3920,New York City,Wayne,NONE,429851.453181
8128,39797580,40.975143,-74.274208,399000,2015,4,3,1986,1980,2012,2137,16978.7352,New York City,Wayne,NONE,381847.958883
8129,39798123,40.974906,-74.258377,354900,2014,2,4,1960,1960,NONE,1359,6011,New York City,Wayne,NONE,343259.961738
8130,39911488,40.568128,-74.627832,349900,2010,1,4,1950,1950,NONE,1156,9604.5,New York City,Raritan,Brdgwtr  Raritn High School,328440.583388
8131,39800824,41.165185,-74.384831,229900,2013,1.5,4,1940,1940,NONE,1649,7405,New York City,Hewitt,NONE,219792.698393
8132,39801180,41.179308,-74.397588,339900,2011,2.5,3,1995,1990,NONE,2152,16978.7352,New York City,Vernon Township,NONE,327071.481342
8133,39946823,41.053271,-74.747984,169000,2011,2,4,1885,1880,NONE,1463,4356,New York City,Newton,Newton High School,162781.0
8134,39738029,40.955685,-74.166996,329900,2015,3,2,1985,1980,NONE,1408.5,2971,New York City,Hawthorne,NONE,323438.15142
8135,53359016,40.232831,-74.033631,299900,2013,2,4,1948,1940,NONE,1856,6055.5,New York City,Wanamassa,NONE,292394.870432
8136,39917226,40.60491,-74.520403,569900,2013,2,4,1962,1960,NONE,2552,16978.7352,New York City,Warren,Watchung Hills Reg High School,561831.303609
8137,39805606,41.114063,-74.392707,165000,2013,3,2,1987,1980,NONE,1544.5,6344,New York City,West Milford,NONE,177897.318974
8138,39950847,41.024974,-74.633292,249900,2014,2,3,1964,1960,NONE,1188.5,5880.5,New York City,Sparta,NONE,242507.746919
8139,39922558,41.04639,-74.689499,240000,2014,2,3,1964,1960,NONE,1488,16978.7352,New York City,Andover Township,NONE,234831.643082
8140,39929692,41.086208,-74.588283,239900,2013,2,3,1965,1960,NONE,1530,16978.7352,New York City,Franklin,NONE,227046.59527
8141,39952336,41.021768,-74.669832,349900,2013,3,3,1958,1950,2004,1980,13939,New York City,Sparta,NONE,333120.531605
8142,53391338,41.100105,-73.924732,384000,2014,2,2,1910,1910,2011,1471,10018,New York City,Upper Nyack,NONE,366145.533492
8143,39832319,40.658459,-74.635802,419000,2014,2.5,3,1995,1990,NONE,2018,8849,New York City,Bedminster,NONE,409441.738076
8144,39832702,40.652884,-74.635539,589900,2013,3.5,3,1987,1980,NONE,2129,9582.5,New York City,Bedminster,NONE,581131.33464
8145,39833417,40.650363,-74.634943,299900,2011,2,2,1985,1980,NONE,1026,7296,New York City,Bedminster,NONE,288234.180966
8146,39935198,41.136368,-74.559763,339900,2013,2.5,4,1987,1980,NONE,2503,16978.7352,New York City,Hardyston,NONE,333490.993979
8147,39938238,40.930654,-74.672426,195900,2013,2,3,1974,1970,NONE,1800,6098,New York City,Hopatcong,Hopatcong High School,199980.195859
8148,53398644,41.150981,-73.92835,479900,2014,3,2,2001,2000,NONE,2051,5945.5,New York City,Congers,NONE,463762.769426
8149,53400821,41.139529,-73.987265,425000,2013,3,4,1961,1960,NONE,2052,8319.5,New York City,New City,NONE,411545.43855
8150,39770522,41.009164,-74.298154,320000,2014,2,3,1952,1950,NONE,1816,11761,New York City,Pompton Lakes,NONE,312762.598768
8151,39961258,41.174114,-74.457048,239000,2014,1,2,1960,1960,NONE,974,5227,New York City,Highland Lake,NONE,230521.705623
8152,39837211,40.693046,-74.554999,489000,2014,2.5,4,1951,1950,NONE,2075,7840.5,New York City,Bernards Township,NONE,473342.549129
8153,39842869,40.660104,-74.541156,249900,2014,1,2,1987,1980,NONE,789.5,6751.5,New York City,Bernards Township,NONE,241920.071532
8154,39843712,40.659641,-74.547167,222900,2013,1,1,1987,1980,NONE,850,6642.5,New York City,Bernards Township,NONE,216665.871695
8155,53407819,41.103223,-74.036679,262900,2007,1,2,1986,1980,2004,1049,7086.5,New York City,Nanuet,Spring Valley High School,250236.176728
8156,39781777,41.056858,-74.277429,299900,2014,2,4,1974,1970,2014,2100,9375,New York City,Wanaque,Lakeland Reg High School,287243.407679
8157,39969299,41.216383,-74.633153,189000,2014,2,3,NA,UNKNOWN,NONE,1404.5,6194.5,New York City,Wantage Township,High Point Regional High School,183115.836157
8158,39849490,40.590316,-74.712758,429000,2014,2.5,3,1988,1980,NONE,1851,8668,New York City,Branchburg,NONE,418059.982393
8159,39849571,40.587801,-74.713167,499000,2013,2.5,3,NA,UNKNOWN,NONE,2700,9463,New York City,Branchburg,NONE,481716.25787
8160,53409273,41.111609,-73.997575,465000,2013,3,4,1970,1970,NONE,2254,10454,New York City,Nanuet,NONE,450428.187317
8161,52401057,40.775451,-74.69546,559000,2012,2.5,3,2002,2000,NONE,1,16978.7352,New York City,Chester Township,NONE,518169.85925
8162,39852086,40.547721,-74.722605,584900,2013,3.5,4,1986,1980,NONE,2368.5,6399,New York City,Branchburg,NONE,564184.093077
8163,39852114,40.546737,-74.728684,549900,2013,3,5,1985,1980,NONE,3180,16978.7352,New York City,Branchburg,NONE,526603.403447
8164,39852308,40.545113,-74.734548,625000,2013,2.5,4,1997,1990,NONE,3006.5,16978.7352,New York City,Branchburg,NONE,607444.636082
8165,39861286,40.618985,-74.642797,875000,2013,3.5,4,1998,1990,2012,3515,16978.7352,New York City,Bridgewater,Brdgwtr  Raritn High School,860832.96133
8166,39789628,40.936993,-74.222397,479000,2014,2,4,1960,1960,NONE,2292,14680,New York City,Wayne,NONE,452330.9261
8167,39789821,40.933987,-74.229897,390000,2014,1.5,4,1957,1950,NONE,2044,14984,New York City,Wayne,NONE,382110.409016
8168,39790009,40.934963,-74.235504,419000,2014,2.5,4,1960,1960,NONE,2353.5,7535,New York City,Wayne,NONE,410629.785158
8169,39791715,40.939468,-74.232872,559000,2015,3,4,1965,1960,2008,2500,16978.7352,New York City,Wayne,NONE,533763.623959
8170,39974345,40.67321,-74.415969,919000,2013,3,5,1985,1980,NONE,3015,15246,New York City,Berkeley Heights,NONE,891498.11437
8171,39974861,40.673318,-74.404214,329000,2013,2.5,3,1996,1990,NONE,1717.5,8276,New York City,Berkeley Heights,NONE,314738.634019
8172,39978314,40.622147,-74.300037,309900,2014,2,2,1918,1910,NONE,1069.5,5000,New York City,Clark,NONE,297645.025807
8173,39984042,40.649852,-74.312465,429900,2014,2,3,NA,UNKNOWN,NONE,1353,5662,New York City,Cranford,NONE,411922.401432
8174,39985551,40.653509,-74.299958,149000,2014,1,1,1941,1940,NONE,745,6316,New York City,Cranford,NONE,142631.03216
8175,39950071,41.019574,-74.624983,365000,2013,2,4,1978,1970,NONE,2296,7840,New York City,Sparta,NONE,348688.691811
8176,53422340,41.161046,-74.09493,679900,2014,4,4,1985,1980,NONE,3389,16978.7352,New York City,Wesley Hills,NONE,655055.101318
8177,53423203,41.150149,-74.063198,655000,2014,4,7,1966,1960,2012,2641,16978.7352,New York City,Wesley Hills,Ramapo High School,632910.921905
8178,39951884,41.020507,-74.679723,289900,2014,2.5,3,1968,1960,NONE,2103,16978.7352,New York City,Sparta,NONE,282096.807198
8179,39952072,41.019744,-74.684219,399000,2014,2.5,0,1993,1990,NONE,924,5492.5,New York City,Sparta,NONE,375827.719325
8180,39955193,40.902923,-74.711818,219000,2014,2,3,1961,1960,NONE,1495,10890,New York City,Stanhope,NONE,214764.590116
8181,39865659,40.602839,-74.598742,919000,2014,3,4,1994,1990,NONE,3227,16978.7352,New York City,Bridgewater,Brdgwtr  Raritn High School,891950.339177
8182,39868575,40.432171,-74.557015,142000,2013,1,2,NA,UNKNOWN,NONE,972,5510,New York City,Franklin Township,NONE,135144.270983
8183,39797114,40.971118,-74.234176,565000,2013,3,5,1966,1960,NONE,3284,8494,New York City,Wayne,NONE,551518.781903
8184,52403917,40.842706,-74.696433,224900,2014,2,3,1961,1960,2012,1489,11761,New York City,Mt Olive Township,NONE,220192.585171
8185,52404565,40.854218,-74.427139,375000,2013,1.5,4,1971,1970,NONE,1604.5,4613.5,New York City,Parsippany-Troy Hills Township,NONE,364519.146466
8186,52404908,40.858572,-74.391536,499000,2014,2.5,4,1970,1970,2005,2624,16978.7352,New York City,Parsippany-Troy Hills Township,NONE,479601.788128
8187,52634395,40.733454,-74.26811,459000,2014,2,4,1923,1920,NONE,1396,5349,New York City,Maplewood,NONE,450175.271419
8188,40000527,40.649755,-74.386061,489900,2014,3,3,1958,1950,NONE,2348.5,16978.7352,New York City,Fanwood,NONE,473838.877064
8189,53425368,41.081241,-74.069936,369000,2012,3,4,1968,1960,NONE,1824,16978.7352,New York City,Chestnut Ridge,Spring Valley High School,354474.269932
8190,53426876,41.068726,-74.043805,334900,2013,2,4,1960,1960,NONE,1816,16978.7352,New York City,Chestnut Ridge,Spring Valley High School,322400.997243
8191,39872185,40.488559,-74.553622,499900,2012,3,4,1996,1990,NONE,2200,16978.7352,New York City,Franklin Township,NONE,487775.12983
8192,39960089,41.20939,-74.422355,239900,2014,2.5,4,1986,1980,NONE,1915,7840.5,New York City,Vernon Township,NONE,237565.386425
8193,40009351,40.680146,-74.297325,409000,2013,2,6,1960,1960,NONE,2050,4791,New York City,Kenilworth,David Brearley High School,389222.273655
8194,39805403,41.134377,-74.367694,209900,2014,2,3,1950,1950,NONE,1800,15002,New York City,West Milford,NONE,208251.87208
8195,39810335,40.89584,-74.187431,399900,2014,2,2,1988,1980,NONE,2200,7034.5,New York City,Woodland Park,Passaic Valley High School,386524.896314
8196,39811016,40.892189,-74.197136,449000,2009,3,6,1960,1960,NONE,3140,12414.5,New York City,Woodland Park,Passaic Valley High School,429741.131684
8197,39877891,40.506472,-74.505171,229900,2014,2.5,2,1985,1980,NONE,1512,1742,New York City,Somerset,NONE,217582.764797
8198,39881989,40.531401,-74.500181,439000,2014,4,5,1988,1980,2000,2964,16978.7352,New York City,Franklin Township,NONE,428086.3348
8199,52676165,39.953815,-74.237831,204900,2014,2,2,1985,1980,NONE,1328,6403,New York City,Holiday City South,Central Regional High School,189325.784112
8200,52676680,39.963946,-74.275555,159900,2014,2,2,1986,1980,NONE,1084.5,5744,New York City,Holiday City-Berkeley,Central Regional High School,154330.970995
8201,52677020,39.950193,-74.245343,225000,2013,2,2,1994,1990,NONE,1075,5767,New York City,Holiday Heights,Central Regional High School,211719.560529
8202,39965184,41.158839,-74.468945,375000,2013,1,2,NA,UNKNOWN,NONE,882.5,8712,New York City,Highland Lake,NONE,361233.419712
8203,39969664,41.207809,-74.674383,319900,2014,3,4,1997,1990,NONE,2449,9190.5,New York City,Wantage Township,High Point Regional High School,307484.534167
8204,39833052,40.650095,-74.638656,250900,2014,1.5,2,1986,1980,2010,880,4967.5,New York City,Bedminster,NONE,250945.109316
8205,39833731,40.655996,-74.628339,274999,2013,2.5,2,1987,1980,NONE,1705,5745,New York City,Bedminster,NONE,264222.865416
8206,39889042,40.618368,-74.763259,244900,2013,3,2,1981,1980,NONE,1712,6275.5,New York City,Whitehouse Station,NONE,238717.720944
8207,39893385,40.513046,-74.584945,325000,2013,2,3,1961,1960,NONE,1144.5,6701,New York City,Hillsborough,NONE,317163.592139
8208,39893526,40.501619,-74.62962,479000,2013,2.5,4,1979,1970,NONE,1974,7606,New York City,Hillsborough,NONE,470691.996709
8209,39894690,40.478717,-74.598247,575000,2013,2.5,4,1986,1980,NONE,2456.5,8123.5,New York City,Hillsborough,NONE,559179.575808
8210,39901327,40.439771,-74.655372,689000,2013,3.5,4,1995,1990,NONE,2650,16978.7352,New York City,Montgomery Township,Montgomery High School,683076.192044
8211,52680202,39.967922,-74.137674,245000,2013,2,3,1996,1990,NONE,1700,7564,New York City,Toms River,NONE,239767.292056
8212,53727453,40.613847,-74.605677,995000,2014,5.5,5,1994,1990,NONE,3799.53315,16978.7352,New York City,Bridgewater,Brdgwtr  Raritn High School,968487.946249
8213,53727989,40.592229,-74.489396,399000,2014,2,4,1964,1960,2009,1779,16117,New York City,Green Brook Township,NONE,379720.787527
8214,39974665,40.673686,-74.413664,950000,2013,3.5,4,1988,1980,NONE,3000,16978.7352,New York City,Berkeley Heights,NONE,893876.114308
8215,39979690,40.638265,-74.29506,389000,2013,2.5,3,1942,1940,2011,1284,5227,New York City,Clark,NONE,375410.01574
8216,39987562,40.65474,-74.186639,180000,2014,1,1,1900,1900,NONE,674,1742,New York City,Elizabeth,Elizabeth High School,184528.800709
8217,40001942,40.636504,-74.376711,379900,2014,2,4,NA,UNKNOWN,NONE,1716.5,7405,New York City,Fanwood,NONE,369878.633613
8218,40018357,40.631861,-74.277961,266000,2012,2,3,1955,1950,NONE,1500,7330,New York City,Linden,NONE,259841.952149
8219,39839721,40.662639,-74.628398,849000,2013,4,5,1992,1990,NONE,3562.11475,12196,New York City,Bernards Township,NONE,829884.059012
